"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Sertoli","Sertoli","LAMC1","ITGA6_ITGB1",0.00203744956751346,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMA1","ITGA9_ITGB1",5.55878474877747e-06,0.02,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","SSC","LAMA1","ITGA9_ITGB1",2.28451894240431e-06,0.03,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","SSC","LAMA1","ITGA9_ITGB1",1.41260569811713e-06,0.03,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMA1","ITGA9_ITGB1",0.000750624094923747,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","SSC","LAMA1","ITGA9_ITGB1",4.44486664552387e-06,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","SSC","LAMA1","ITGA9_ITGB1",1.01491659211855e-06,0.03,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","SSC","LAMA1","ITGA9_ITGB1",1.8330186303727e-06,0.03,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Leydig","LAMA1","ITGA9_ITGB1",0.000543645735731043,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Leydig","LAMA1","ITGA9_ITGB1",3.24434368648591e-06,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Myoid","LAMA1","ITGA9_ITGB1",3.3453111132198e-06,0.03,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Myoid","LAMA1","ITGA9_ITGB1",0.000444902406712679,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Myoid","LAMA1","ITGA9_ITGB1",2.66676492586157e-06,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMA2","ITGA9_ITGB1",6.75238334445804e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatocyte","SSC","LAMA2","ITGA9_ITGB1",2.22743412573771e-06,0.03,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","SSC","LAMA2","ITGA9_ITGB1",3.50315724659586e-06,0.02,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMA2","ITGA9_ITGB1",0.00057681239167976,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","SSC","LAMA2","ITGA9_ITGB1",6.85217713781736e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","SSC","LAMA2","ITGA9_ITGB1",4.92369281512201e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SSC","LAMA2","ITGA9_ITGB1",6.33246323941831e-05,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","SSC","LAMA2","ITGA9_ITGB1",2.61550418171901e-06,0.03,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Leydig","LAMA2","ITGA9_ITGB1",4.93365492645143e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","Leydig","LAMA2","ITGA9_ITGB1",2.56131043522301e-06,0.01,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Leydig","LAMA2","ITGA9_ITGB1",0.00041911663012823,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Leydig","LAMA2","ITGA9_ITGB1",4.98451872479863e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Leydig","LAMA2","ITGA9_ITGB1",3.58180761386142e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Leydig","LAMA2","ITGA9_ITGB1",4.56732455561845e-05,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Myoid","LAMA2","ITGA9_ITGB1",4.05769422617815e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","Myoid","LAMA2","ITGA9_ITGB1",2.1073598180908e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Myoid","LAMA2","ITGA9_ITGB1",0.000343618641481696,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Myoid","LAMA2","ITGA9_ITGB1",4.08925956238969e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Myoid","LAMA2","ITGA9_ITGB1",2.93855031391285e-06,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myoid","LAMA2","ITGA9_ITGB1",3.72906015473698e-05,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMA3","ITGA9_ITGB1",1.09393212007175e-06,0.03,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","SSC","LAMA3","ITGA9_ITGB1",3.52480076487248e-07,0.03,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMA3","ITGA9_ITGB1",0.000325687686262985,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","SSC","LAMA3","ITGA9_ITGB1",1.50084655922701e-06,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Leydig","LAMA3","ITGA9_ITGB1",0.000237761936629105,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Leydig","LAMA3","ITGA9_ITGB1",1.09914895540566e-06,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Myoid","LAMA3","ITGA9_ITGB1",0.000195452707928977,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Myoid","Myoid","LAMA3","ITGA9_ITGB1",9.05197041004581e-07,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMB1","ITGA9_ITGB1",1.39616100990169e-06,0.03,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMB1","ITGA9_ITGB1",0.000323383110284341,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","SSC","LAMB1","ITGA9_ITGB1",1.45753208107529e-06,0.02,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SSC","LAMB1","ITGA9_ITGB1",1.95750013548558e-05,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Leydig","LAMB1","ITGA9_ITGB1",0.000236089730384677,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Leydig","LAMB1","ITGA9_ITGB1",1.4296914302258e-05,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Myoid","LAMB1","ITGA9_ITGB1",0.000194082843369782,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Leydig","Myoid","LAMB1","ITGA9_ITGB1",8.80294050448664e-07,0.01,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myoid","LAMB1","ITGA9_ITGB1",1.1755884493079e-05,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","SSC","LAMC1","ITGA9_ITGB1",5.07677865698366e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","SSC","LAMC1","ITGA9_ITGB1",9.12310606765512e-07,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","LAMC1","ITGA9_ITGB1",6.02111703326959e-05,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","SSC","LAMC1","ITGA9_ITGB1",4.22315261649836e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","SSC","LAMC1","ITGA9_ITGB1",1.64973651146972e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Leydig","LAMC1","ITGA9_ITGB1",3.71421562512301e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","Leydig","LAMC1","ITGA9_ITGB1",6.69303501840319e-07,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Leydig","LAMC1","ITGA9_ITGB1",4.4175944220248e-05,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Leydig","LAMC1","ITGA9_ITGB1",3.09817898426732e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Leydig","LAMC1","ITGA9_ITGB1",1.21020860256739e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Myoid","LAMC1","ITGA9_ITGB1",3.05704158681255e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Spermatid","Myoid","LAMC1","ITGA9_ITGB1",5.51753614857093e-07,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Myoid","LAMC1","ITGA9_ITGB1",3.64186820877978e-05,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Myoid","LAMC1","ITGA9_ITGB1",2.55400936689592e-06,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Myoid","LAMC1","ITGA9_ITGB1",9.97613699172425e-07,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMA1","DAG1",0.0389870376832985,0,"LAMA1_DAG1","LAMA1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMA2","DAG1",0.0300372033511854,0,"LAMA2_DAG1","LAMA2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMA2","DAG1",0.00327811151494958,0,"LAMA2_DAG1","LAMA2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMA3","DAG1",0.0170239364884365,0,"LAMA3_DAG1","LAMA3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMB1","DAG1",0.016904059261982,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"SSC","Sertoli","LAMC1","DAG1",0.000265825861736268,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","Sertoli","LAMC1","DAG1",0.00315987233108059,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Sertoli","LAMC1","DAG1",0.000221614427590155,0.02,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Sertoli","SSC","NCAM1","FGFR1",0.000417939632799993,0,"NCAM1_FGFR1","NCAM1 - FGFR1","NCAM","Cell-Cell Contact","PMID: 12791257"
"Sertoli","Sertoli","NCAM1","FGFR1",0.0142800359846134,0,"NCAM1_FGFR1","NCAM1 - FGFR1","NCAM","Cell-Cell Contact","PMID: 12791257"
"Sertoli","Sertoli","NCAM1","NCAM1",0.123525498393044,0,"NCAM1_NCAM1","NCAM1 - NCAM1","NCAM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","SSC","CDH4","CDH4",1.79715324933994e-05,0,"CDH4_CDH4","CDH4 - CDH4","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","SSC","CDH4","CDH4",3.56488334212807e-06,0,"CDH4_CDH4","CDH4 - CDH4","CDH","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Spermatid","CDH4","CDH4",3.56488334212807e-06,0,"CDH4_CDH4","CDH4 - CDH4","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Spermatid","CDH4","CDH4",6.9353692882072e-07,0,"CDH4_CDH4","CDH4 - CDH4","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Sertoli","CDH2","CDH2",0.10871336328868,0,"CDH2_CDH2","CDH2 - CDH2","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","SSC","JAM2","ITGAV_ITGB1",0.000286377577940792,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Sertoli","JAM2","JAM3",0.0125854162841954,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"Sertoli","Sertoli","JAM2","JAM2",0.0490302857806266,0,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Sertoli","JAM3","JAM3",0.00310716066277595,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Sertoli","MPZL1","MPZL1",0.0349226257266447,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"SSC","SSC","PTPRM","PTPRM",0.000134167358667222,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","SSC","PTPRM","PTPRM",9.38129596352477e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","SSC","PTPRM","PTPRM",7.32166280119051e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","SSC","PTPRM","PTPRM",0.00406389398539695,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Leydig","SSC","PTPRM","PTPRM",5.60691521383968e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Myoid","SSC","PTPRM","PTPRM",3.28665234823618e-05,0.01,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","SSC","PTPRM","PTPRM",0.000280113773294297,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","SSC","PTPRM","PTPRM",0.000106532397781274,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Spermatocyte","PTPRM","PTPRM",9.38129596352477e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Spermatocyte","PTPRM","PTPRM",6.53039248754063e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Spermatocyte","PTPRM","PTPRM",5.10045476157153e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Spermatocyte","PTPRM","PTPRM",0.00280710932301922,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Leydig","Spermatocyte","PTPRM","PTPRM",3.87786206352124e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","Spermatocyte","PTPRM","PTPRM",0.000193871796179732,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Spermatocyte","PTPRM","PTPRM",7.37783511413203e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Spermatid","PTPRM","PTPRM",7.32166280119051e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Spermatid","PTPRM","PTPRM",5.10045476157153e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Spermatid","PTPRM","PTPRM",3.98313382572907e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Spermatid","PTPRM","PTPRM",0.00219525570307256,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Leydig","Spermatid","PTPRM","PTPRM",3.03198538255115e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","Spermatid","PTPRM","PTPRM",0.000151564627678839,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Spermatid","PTPRM","PTPRM",5.76723982616876e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Sertoli","PTPRM","PTPRM",0.00406389398539695,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Sertoli","PTPRM","PTPRM",0.00280710932301922,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Sertoli","PTPRM","PTPRM",0.00219525570307256,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Leydig","PTPRM","PTPRM",5.60691521383968e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Leydig","PTPRM","PTPRM",3.87786206352124e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Leydig","PTPRM","PTPRM",3.03198538255115e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Myoid","PTPRM","PTPRM",3.28665234823618e-05,0.01,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Fibroblast","PTPRM","PTPRM",0.000280113773294297,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Fibroblast","PTPRM","PTPRM",0.000193871796179732,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Fibroblast","PTPRM","PTPRM",0.000151564627678839,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Fibroblast","PTPRM","PTPRM",0.000217603762241049,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"SSC","Endothelial","PTPRM","PTPRM",0.000106532397781274,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatocyte","Endothelial","PTPRM","PTPRM",7.37783511413203e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Spermatid","Endothelial","PTPRM","PTPRM",5.76723982616876e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","Endothelial","PTPRM","PTPRM",0.000217603762241049,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Endothelial","PTPRM","PTPRM",8.2867201380388e-05,0.04,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"Sertoli","Sertoli","Testosterone-HSD17B12","AR",0.0112821473071971,0,"Testosterone-Testosterone-HSD17B12_AR","TESTOSTERONE-HSD17B12 - AR","Testosterone","Non-protein Signaling","HMRbase;uniprot"
"Sertoli","Sertoli","Testosterone-HSD17B3","AR",0.00408718611545686,0,"Testosterone-Testosterone-HSD17B3_AR","TESTOSTERONE-HSD17B3 - AR","Testosterone","Non-protein Signaling","HMRbase;uniprot"
"Sertoli","Sertoli","APP","CD74",0.00829778373382037,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"SSC","Endothelial","APP","SORL1",3.05632157911306e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Spermatocyte","Endothelial","APP","SORL1",2.13305097270333e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Spermatid","Endothelial","APP","SORL1",1.64501260619245e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Sertoli","Endothelial","APP","SORL1",0.000377991142512913,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Leydig","Endothelial","APP","SORL1",2.58843323212664e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Myoid","Endothelial","APP","SORL1",1.86646055538011e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Fibroblast","Endothelial","APP","SORL1",8.10320891554297e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Endothelial","Endothelial","APP","SORL1",3.61240754130853e-06,0,"APP_SORL1","APP - SORL1","APP","Cell-Cell Contact","PMID: 24523320"
"Fibroblast","SSC","IGF1","IGF1R",1.48466592591036e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Spermatocyte","IGF1","IGF1R",1.42424113395523e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Spermatid","IGF1","IGF1R",1.01648100443025e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Sertoli","IGF1","IGF1R",0.00424457999375984,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Leydig","IGF1","IGF1R",4.16239645791258e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Myoid","IGF1","IGF1R",2.47824759880896e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Fibroblast","IGF1","IGF1R",0.00016390692019644,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
"Fibroblast","Endothelial","IGF1","IGF1R",1.69901044708043e-05,0,"IGF1_IGF1R","IGF1 - IGF1R","IGF","Secreted Signaling","PMID: 14604834"
